datetime,timestamp,current,voltage,soc,temperature
44:49.1,1684230289,13.02,366.9,86.7,26.83
44:49.2,1684230289,13.02,366.9,86.7,26.83
44:49.3,1684230289,13.02,366.9,86.7,26.83
44:49.4,1684230289,12.84,366.9,86.7,26.83
44:49.6,1684230290,12.84,366.82,86.7,26.83
44:49.7,1684230290,12.84,366.82,86.7,26.83
44:49.8,1684230290,12.84,366.82,86.7,26.83
44:49.9,1684230290,12.84,366.82,86.7,26.83
44:50.0,1684230290,12.84,366.82,86.7,26.83
44:50.1,1684230290,12.84,366.82,86.7,26.83
44:50.2,1684230290,13.64,366.82,86.7,26.83
44:50.4,1684230290,13.64,367.06,86.7,26.83
44:50.4,1684230290,13.64,367.06,86.7,26.83
44:50.6,1684230291,13.64,367.06,86.7,26.83
44:50.7,1684230291,13.64,367.06,86.7,26.83
44:50.8,1684230291,13.64,367.06,86.7,26.83
44:50.9,1684230291,13.64,367.06,86.7,26.83
44:51.0,1684230291,30.32,367.06,86.7,26.83
44:51.1,1684230291,30.32,367.66,86.7,26.83
44:51.2,1684230291,30.32,367.66,86.7,26.83
44:51.3,1684230291,30.32,367.66,86.7,26.83
44:51.5,1684230291,30.32,367.66,86.7,26.83
44:51.6,1684230292,30.32,367.66,86.71,26.83
44:51.6,1684230292,30.32,367.66,86.71,26.83
44:51.8,1684230292,44.73,367.66,86.71,26.83
44:51.9,1684230292,44.73,368.14,86.71,26.83
44:52.0,1684230292,44.73,368.14,86.71,26.83
44:52.1,1684230292,44.73,368.14,86.71,26.83
44:52.2,1684230292,44.73,368.14,86.71,26.83
44:52.3,1684230292,44.73,368.14,86.72,26.83
44:52.4,1684230292,44.73,368.14,86.72,26.83
44:52.6,1684230293,49.16,368.14,86.72,26.83
44:52.7,1684230293,49.16,368.12,86.72,26.83
44:52.8,1684230293,49.16,368.12,86.72,26.83
44:52.9,1684230293,49.16,368.12,86.72,26.83
44:53.0,1684230293,49.16,368.12,86.72,26.83
44:53.1,1684230293,49.16,368.12,86.74,26.83
44:53.3,1684230293,49.16,368.12,86.74,26.83
44:53.3,1684230293,48.81,368.12,86.74,26.83
44:53.4,1684230293,48.81,368.18,86.74,26.83
44:53.5,1684230294,48.81,368.18,86.74,26.83
44:53.7,1684230294,48.81,368.18,86.74,26.83
44:53.8,1684230294,48.81,368.18,86.74,26.83
44:53.9,1684230294,48.81,368.18,86.75,26.83
44:54.0,1684230294,48.81,368.18,86.75,26.83
44:54.1,1684230294,49.23,368.18,86.75,26.83
44:54.2,1684230294,49.23,368.18,86.75,26.83
44:54.4,1684230294,49.23,368.18,86.75,26.83
44:54.5,1684230294,49.23,368.18,86.75,26.83
44:54.6,1684230295,49.23,368.18,86.75,26.83
44:54.7,1684230295,49.23,368.18,86.77,26.83
44:54.8,1684230295,48.88,368.18,86.77,26.83
44:54.9,1684230295,48.88,368.2,86.77,26.83
44:55.0,1684230295,48.88,368.2,86.77,26.83
44:55.2,1684230295,48.88,368.2,86.77,26.83
44:55.3,1684230295,48.88,368.2,86.77,26.83
44:55.4,1684230295,48.88,368.2,86.77,26.83
44:55.5,1684230296,48.88,368.2,86.78,26.83
44:55.6,1684230296,48.94,368.2,86.78,26.83
44:55.7,1684230296,48.94,368.32,86.78,26.83
44:55.9,1684230296,48.94,368.32,86.78,26.83
44:55.9,1684230296,48.94,368.32,86.78,26.83
44:56.0,1684230296,48.94,368.32,86.78,26.83
44:56.1,1684230296,48.94,368.32,86.78,26.83
44:56.3,1684230296,48.94,368.32,86.8,26.83
44:56.4,1684230296,48.44,368.32,86.8,26.83
44:56.5,1684230296,48.44,368.2,86.8,26.83
44:56.6,1684230297,48.44,368.2,86.8,26.83
44:56.7,1684230297,48.44,368.2,86.8,26.83
44:56.8,1684230297,48.44,368.2,86.8,26.83
44:57.0,1684230297,48.44,368.2,86.81,26.83
44:57.1,1684230297,48.44,368.2,86.81,26.83
44:57.2,1684230297,48.52,368.2,86.81,26.83
44:57.3,1684230297,48.52,368.28,86.81,26.83
44:57.4,1684230297,48.52,368.28,86.81,26.83
44:57.5,1684230297,48.52,368.28,86.81,26.83
44:57.6,1684230298,48.52,368.28,86.81,26.83
44:57.7,1684230298,48.52,368.28,86.82,26.83
44:57.8,1684230298,48.52,368.28,86.82,26.83
44:57.9,1684230298,48.64,368.28,86.82,26.83
44:58.1,1684230298,48.64,368.3,86.82,26.83
44:58.2,1684230298,48.64,368.3,86.82,26.83
44:58.3,1684230298,48.64,368.3,86.82,26.83
44:58.4,1684230298,48.64,368.3,86.82,26.83
44:58.5,1684230299,48.64,368.3,86.82,26.83
44:58.6,1684230299,48.26,368.3,86.82,26.83
44:58.7,1684230299,48.26,368.34,86.82,26.83
44:58.8,1684230299,48.26,368.34,86.82,26.83
44:58.9,1684230299,48.26,368.34,86.82,26.83
44:59.0,1684230299,48.26,368.34,86.82,26.83
44:59.2,1684230299,48.26,368.34,86.82,26.83
44:59.3,1684230299,48.26,368.34,86.83,26.83
44:59.4,1684230299,48.55,368.34,86.83,26.83
44:59.5,1684230300,48.55,368.34,86.83,26.83
44:59.6,1684230300,48.55,368.34,86.83,26.83
44:59.7,1684230300,48.55,368.34,86.83,26.83
44:59.8,1684230300,48.55,368.34,86.83,26.83
44:59.9,1684230300,48.55,368.34,86.83,26.83
45:00.0,1684230300,48.55,368.34,86.83,26.83
45:00.1,1684230300,48.25,368.34,86.83,26.83
45:00.3,1684230300,48.25,368.32,86.83,26.83
45:00.4,1684230300,48.25,368.32,86.83,26.83
45:00.4,1684230300,48.25,368.32,86.83,26.83
45:00.6,1684230301,48.25,368.32,86.83,26.83
45:00.7,1684230301,48.25,368.32,86.84,26.83
45:00.8,1684230301,48.25,368.32,86.84,26.83
45:00.9,1684230301,48.87,368.32,86.84,26.83
45:01.0,1684230301,48.87,368.44,86.84,26.83
45:01.1,1684230301,48.87,368.44,86.84,26.83
45:01.2,1684230301,48.87,368.44,86.84,26.83
45:01.4,1684230301,48.87,368.44,86.84,26.83
45:01.5,1684230301,48.87,368.44,86.84,26.83
45:01.6,1684230302,48.87,368.44,86.84,26.83
45:01.7,1684230302,48.73,368.44,86.84,26.83
45:01.8,1684230302,48.73,368.32,86.84,26.83
45:01.9,1684230302,48.73,368.32,86.84,26.83
45:02.0,1684230302,48.73,368.32,86.84,26.83
45:02.2,1684230302,48.73,368.32,86.84,26.83
45:02.3,1684230302,48.73,368.32,86.85,26.83
45:02.3,1684230302,48.73,368.32,86.85,26.83
45:02.5,1684230302,48.85,368.5,86.85,26.83
45:02.6,1684230303,48.85,368.5,86.85,26.83
45:02.7,1684230303,48.85,368.5,86.85,26.83
45:02.8,1684230303,48.85,368.5,86.85,26.83
45:02.9,1684230303,48.85,368.5,86.85,26.83
45:03.0,1684230303,48.85,368.5,86.85,26.83
45:03.2,1684230303,49.28,368.5,86.85,26.83
45:03.3,1684230303,49.28,368.42,86.85,26.83
45:03.4,1684230303,49.28,368.42,86.85,26.83
45:03.5,1684230303,49.28,368.42,86.85,26.83
45:03.6,1684230304,49.28,368.42,86.85,26.83
45:03.7,1684230304,49.28,368.42,86.86,26.83
45:03.8,1684230304,49.28,368.42,86.86,26.83
45:03.9,1684230304,49.28,368.42,86.86,26.83
45:04.0,1684230304,48.92,368.38,86.86,26.83
45:04.1,1684230304,48.92,368.38,86.86,26.83
45:04.3,1684230304,48.92,368.38,86.86,26.83
45:04.4,1684230304,48.92,368.38,86.86,26.83
45:04.5,1684230304,48.92,368.38,86.86,26.83
45:04.6,1684230305,48.92,368.38,86.86,26.83
45:04.7,1684230305,48.93,368.46,86.86,26.83
45:04.8,1684230305,48.93,368.46,86.86,26.83
45:04.9,1684230305,48.93,368.46,86.86,26.83
45:05.1,1684230305,48.93,368.46,86.86,26.83
45:05.2,1684230305,48.93,368.46,86.86,26.83
45:05.3,1684230305,48.93,368.46,86.86,26.83
45:05.4,1684230305,48.93,368.46,86.86,26.83
45:05.5,1684230306,48.59,368.56,86.86,26.83
45:05.6,1684230306,48.59,368.56,86.86,26.83
45:05.8,1684230306,48.59,368.56,86.86,26.83
45:05.9,1684230306,48.59,368.56,86.86,26.83
45:06.0,1684230306,48.59,368.56,86.87,26.83
45:06.1,1684230306,48.59,368.56,86.87,26.83
45:06.2,1684230306,48.76,368.56,86.87,26.83
45:06.3,1684230306,48.76,368.5,86.87,26.83
45:06.4,1684230306,48.76,368.5,86.87,26.83
45:06.5,1684230307,48.76,368.5,86.87,26.83
45:06.6,1684230307,48.76,368.5,86.87,26.83
45:06.7,1684230307,48.76,368.5,86.87,26.83
45:06.9,1684230307,48.76,368.5,86.87,26.83
45:07.0,1684230307,48.52,368.52,86.87,26.83
45:07.1,1684230307,48.52,368.52,86.87,26.83
45:07.2,1684230307,48.52,368.52,86.87,26.83
45:07.3,1684230307,48.52,368.52,86.87,26.83
45:07.4,1684230307,48.52,368.52,86.87,26.83
45:07.5,1684230308,48.52,368.52,86.88,26.83
45:07.7,1684230308,48.7,368.52,86.88,26.83
45:07.8,1684230308,48.7,368.44,86.88,26.83
45:07.9,1684230308,48.7,368.44,86.88,26.83
45:08.0,1684230308,48.7,368.44,86.88,26.83
45:08.1,1684230308,48.7,368.44,86.88,26.83
45:08.2,1684230308,48.7,368.44,86.88,26.83
45:08.3,1684230308,48.7,368.44,86.88,26.83
45:08.4,1684230308,49.23,368.44,86.88,26.83
45:08.5,1684230309,49.23,368.56,86.88,26.83
45:08.7,1684230309,49.23,368.56,86.88,26.83
45:08.8,1684230309,49.23,368.56,86.88,26.83
45:08.9,1684230309,49.23,368.56,86.88,26.83
45:09.0,1684230309,49.23,368.56,86.89,26.83
45:09.1,1684230309,49.23,368.56,86.89,26.83
45:09.2,1684230309,48.96,368.56,86.89,26.83
45:09.3,1684230309,48.96,368.52,86.89,26.83
45:09.5,1684230309,48.96,368.52,86.89,26.83
45:09.5,1684230310,48.96,368.52,86.89,26.83
45:09.6,1684230310,48.96,368.52,86.89,26.83
45:09.8,1684230310,48.96,368.52,86.89,26.83
45:09.9,1684230310,41.09,368.52,86.89,26.83
45:10.0,1684230310,41.09,367.96,86.89,26.83
45:10.1,1684230310,41.09,367.96,86.89,26.83
45:10.2,1684230310,41.09,367.96,86.89,26.83
45:10.3,1684230310,41.09,367.96,86.89,26.83
45:10.4,1684230310,41.09,367.96,86.89,26.83
45:10.6,1684230311,41.09,367.96,86.89,26.83
45:10.7,1684230311,15.1,367.96,86.89,26.83
45:10.8,1684230311,15.1,367.38,86.89,26.83
45:10.9,1684230311,15.1,367.38,86.89,26.83
45:11.0,1684230311,15.1,367.38,86.89,26.83
45:11.1,1684230311,15.1,367.38,86.89,26.83
45:11.2,1684230311,15.1,367.38,86.89,26.83
45:11.3,1684230311,15.1,367.38,86.89,26.83
45:11.4,1684230311,13.06,367.38,86.89,26.83
45:11.5,1684230312,13.06,367.26,86.89,26.83
45:11.7,1684230312,13.06,367.26,86.89,26.83
45:11.8,1684230312,13.06,367.26,86.89,26.83
45:11.9,1684230312,13.06,367.26,86.89,26.83
45:12.0,1684230312,13.06,367.26,86.9,26.83
45:12.1,1684230312,13.06,367.26,86.9,26.83
45:12.2,1684230312,12.82,367.26,86.9,26.83
45:12.3,1684230312,12.82,367.36,86.9,26.83
45:12.4,1684230312,12.82,367.36,86.9,26.84
45:12.5,1684230313,12.82,367.36,86.9,26.84
45:12.6,1684230313,12.82,367.36,86.9,26.84
45:12.8,1684230313,12.82,367.36,86.9,26.84
45:12.9,1684230313,12.82,367.36,86.9,26.84
45:13.0,1684230313,12.96,367.24,86.9,26.84
45:13.1,1684230313,12.96,367.24,86.9,26.84
45:13.2,1684230313,12.96,367.24,86.9,26.84
45:13.3,1684230313,12.96,367.24,86.9,26.84
45:13.5,1684230313,12.96,367.24,86.9,26.84
45:13.6,1684230314,12.96,367.24,86.9,26.84
45:13.7,1684230314,13.44,367.24,86.9,26.84
45:13.8,1684230314,13.44,367.24,86.9,26.84
45:13.9,1684230314,13.44,367.24,86.9,26.84
45:14.0,1684230314,13.44,367.24,86.9,26.84
45:14.1,1684230314,13.44,367.24,86.9,26.84
45:14.3,1684230314,13.44,367.24,86.9,26.84
45:14.4,1684230314,13.44,367.24,86.9,26.84
45:14.5,1684230314,12.77,367.24,86.9,26.84
45:14.6,1684230315,12.77,367.3,86.9,26.84
45:14.7,1684230315,12.77,367.3,86.9,26.84
45:14.8,1684230315,12.77,367.3,86.9,26.84
45:15.0,1684230315,12.77,367.3,86.9,26.84
45:15.0,1684230315,12.77,367.3,86.9,26.84
45:15.1,1684230315,12.77,367.3,86.9,26.84
45:15.2,1684230315,13.3,367.2,86.9,26.84
45:15.4,1684230315,13.3,367.2,86.9,26.84
45:15.5,1684230315,13.3,367.2,86.9,26.84
45:15.6,1684230316,13.3,367.2,86.9,26.84
45:15.7,1684230316,13.3,367.2,86.9,26.84
45:15.8,1684230316,13.3,367.2,86.9,26.84
45:15.9,1684230316,12.71,367.2,86.9,26.84
45:16.1,1684230316,12.71,367.28,86.9,26.84
45:16.2,1684230316,12.71,367.28,86.9,26.84
45:16.3,1684230316,12.71,367.28,86.9,26.84
45:16.4,1684230316,12.71,367.28,86.9,26.84
45:16.5,1684230317,12.71,367.28,86.9,26.84
45:16.6,1684230317,12.71,367.28,86.9,26.84
45:16.7,1684230317,12.98,367.28,86.9,26.84
45:16.9,1684230317,12.98,367.26,86.9,26.84
45:16.9,1684230317,12.98,367.26,86.9,26.84
45:17.0,1684230317,12.98,367.26,86.9,26.84
45:17.2,1684230317,12.98,367.26,86.9,26.84
45:17.3,1684230317,12.98,367.26,86.9,26.84
45:17.4,1684230317,12.98,367.26,86.9,26.84
45:17.5,1684230318,12.81,367.3,86.9,26.84
45:17.6,1684230318,12.81,367.3,86.9,26.84
45:17.7,1684230318,12.81,367.3,86.9,26.84
45:17.8,1684230318,12.81,367.3,86.9,26.84
45:17.9,1684230318,12.81,367.3,86.9,26.84
45:18.0,1684230318,12.81,367.3,86.9,26.84
45:18.1,1684230318,12.72,367.3,86.9,26.84
45:18.3,1684230318,12.72,367.18,86.9,26.84
45:18.4,1684230318,12.72,367.18,86.9,26.84
45:18.5,1684230318,12.72,367.18,86.9,26.84
45:18.6,1684230319,12.72,367.18,86.9,26.84
45:18.7,1684230319,12.72,367.18,86.91,26.84
45:18.8,1684230319,12.72,367.18,86.91,26.84
45:19.0,1684230319,13.06,367.18,86.91,26.84
45:19.1,1684230319,13.06,367.3,86.91,26.84
45:19.2,1684230319,13.06,367.3,86.91,26.84
45:19.3,1684230319,13.06,367.3,86.91,26.84
45:19.4,1684230319,13.06,367.3,86.91,26.84
45:19.5,1684230320,13.06,367.3,86.91,26.84
45:19.6,1684230320,13.06,367.3,86.91,26.84
45:19.8,1684230320,12.9,367.38,86.91,26.84
45:19.9,1684230320,12.9,367.38,86.91,26.84
45:19.9,1684230320,12.9,367.38,86.91,26.84
45:20.1,1684230320,12.9,367.38,86.91,26.84
45:20.2,1684230320,12.9,367.38,86.91,26.84
45:20.3,1684230320,12.9,367.38,86.91,26.84
45:20.4,1684230320,13.1,367.38,86.91,26.84
45:20.5,1684230321,13.1,367.18,86.91,26.84
45:20.7,1684230321,13.1,367.18,86.91,26.84
45:20.8,1684230321,13.1,367.18,86.91,26.84
45:20.9,1684230321,13.1,367.18,86.91,26.84
45:21.0,1684230321,13.1,367.18,86.91,26.84
45:21.1,1684230321,13.1,367.18,86.91,26.84
45:21.3,1684230321,13.04,367.28,86.91,26.84
45:21.4,1684230321,13.04,367.28,86.91,26.84
45:21.5,1684230321,13.04,367.28,86.91,26.84
45:21.6,1684230322,13.04,367.28,86.91,26.84
45:21.7,1684230322,13.04,367.28,86.91,26.84
45:21.8,1684230322,13.04,367.28,86.91,26.84
45:22.0,1684230322,12.73,367.28,86.91,26.84
45:22.1,1684230322,12.73,367.18,86.91,26.84
45:22.1,1684230322,12.73,367.18,86.91,26.84
45:22.3,1684230322,12.73,367.18,86.91,26.85
45:22.4,1684230322,12.73,367.18,86.91,26.85
45:22.5,1684230322,12.73,367.18,86.91,26.85
45:22.6,1684230323,12.73,367.18,86.91,26.85
45:22.7,1684230323,13.13,367.22,86.91,26.85
45:22.8,1684230323,13.13,367.22,86.91,26.85
45:22.9,1684230323,13.13,367.22,86.91,26.85
45:23.0,1684230323,13.13,367.22,86.91,26.85
45:23.1,1684230323,13.13,367.22,86.91,26.85
45:23.3,1684230323,13.13,367.22,86.91,26.85
45:23.4,1684230323,13.13,367.22,86.91,26.85
45:23.5,1684230323,12.95,367.28,86.91,26.85
45:23.6,1684230324,12.95,367.28,86.91,26.85
45:23.7,1684230324,12.95,367.28,86.91,26.85
45:23.9,1684230324,12.95,367.28,86.91,26.85
45:24.0,1684230324,12.95,367.28,86.91,26.85
45:24.1,1684230324,12.95,367.28,86.91,26.85
45:24.2,1684230324,13.12,367.28,86.91,26.85
45:24.3,1684230324,13.12,367.28,86.91,26.85
45:24.4,1684230324,13.12,367.28,86.91,26.85
45:24.6,1684230325,13.12,367.28,86.91,26.85
45:24.6,1684230325,13.12,367.28,86.91,26.85
45:24.7,1684230325,13.12,367.28,86.92,26.85
45:24.9,1684230325,13.12,367.28,86.92,26.85
45:25.0,1684230325,13.36,367.2,86.92,26.85
45:25.1,1684230325,13.36,367.2,86.92,26.85
45:25.2,1684230325,13.36,367.2,86.92,26.85
45:25.3,1684230325,13.36,367.2,86.92,26.85
45:25.4,1684230325,13.36,367.2,86.92,26.85
45:25.5,1684230326,13.36,367.2,86.92,26.85
45:25.6,1684230326,13.36,367.2,86.92,26.85
45:25.8,1684230326,13.11,367.16,86.92,26.85
45:25.9,1684230326,13.11,367.16,86.92,26.85
45:26.0,1684230326,13.11,367.16,86.92,26.85
45:26.1,1684230326,13.11,367.16,86.92,26.85
45:26.2,1684230326,13.11,367.16,86.92,26.85
45:26.3,1684230326,13.11,367.16,86.92,26.85
45:26.5,1684230326,13.3,367.16,86.92,26.85
45:26.6,1684230327,13.3,367.2,86.92,26.85
45:26.7,1684230327,13.3,367.2,86.92,26.85
45:26.8,1684230327,13.3,367.2,86.92,26.85
45:26.9,1684230327,13.3,367.2,86.92,26.85
45:27.0,1684230327,13.3,367.2,86.92,26.85
45:27.1,1684230327,13.3,367.2,86.92,26.85
45:27.2,1684230327,13.12,367.36,86.92,26.85
45:27.3,1684230327,13.12,367.36,86.92,26.85
45:27.5,1684230327,13.12,367.36,86.92,26.85
45:27.6,1684230328,13.12,367.36,86.92,26.85
45:27.7,1684230328,13.12,367.36,86.92,26.85
45:27.8,1684230328,13.12,367.36,86.92,26.85
45:27.9,1684230328,13.26,367.36,86.92,26.85
45:28.0,1684230328,13.26,367.28,86.92,26.85
45:28.1,1684230328,13.26,367.28,86.92,26.85
45:28.2,1684230328,13.26,367.28,86.92,26.85
45:28.4,1684230328,13.26,367.28,86.92,26.85
45:28.4,1684230328,13.26,367.28,86.92,26.85
45:28.6,1684230329,13.26,367.28,86.92,26.85
45:28.7,1684230329,13.31,367.28,86.92,26.85
45:28.8,1684230329,13.31,367.26,86.92,26.85
45:29.0,1684230329,13.31,367.26,86.92,26.85
45:29.1,1684230329,13.31,367.26,86.92,26.85
45:29.2,1684230329,13.31,367.26,86.92,26.85
45:29.3,1684230329,13.31,367.26,86.92,26.85
45:29.4,1684230329,13.31,367.26,86.92,26.85
45:29.5,1684230329,13.13,367.26,86.92,26.85
45:29.6,1684230330,13.13,367.22,86.92,26.85
45:29.7,1684230330,13.13,367.22,86.92,26.85
45:29.8,1684230330,13.13,367.22,86.92,26.85
45:29.9,1684230330,13.13,367.22,86.92,26.85
45:30.0,1684230330,13.13,367.22,86.92,26.85
45:30.1,1684230330,13.18,367.22,86.92,26.85
45:30.3,1684230330,13.18,367.26,86.92,26.85
45:30.4,1684230330,13.18,367.26,86.92,26.85
45:30.5,1684230330,13.18,367.26,86.92,26.85
45:30.6,1684230331,13.18,367.26,86.92,26.85
45:30.7,1684230331,13.18,367.26,86.92,26.85
45:30.8,1684230331,13.18,367.26,86.92,26.85
45:30.9,1684230331,13.19,367.26,86.92,26.85
45:31.0,1684230331,13.19,367.18,86.92,26.85
45:31.1,1684230331,13.19,367.18,86.92,26.85
45:31.3,1684230331,13.19,367.18,86.92,26.85
45:31.4,1684230331,13.19,367.18,86.92,26.85
45:31.6,1684230332,13.19,367.18,86.93,26.85
45:31.7,1684230332,13.43,367.18,86.93,26.85
45:31.8,1684230332,13.43,367.24,86.93,26.85
45:31.9,1684230332,13.43,367.24,86.93,26.85
45:32.0,1684230332,13.43,367.24,86.93,26.85
45:32.1,1684230332,13.43,367.24,86.93,26.85
45:32.3,1684230332,13.43,367.24,86.93,26.85
45:32.4,1684230332,13.43,367.24,86.93,26.85
45:32.5,1684230332,13.25,367.24,86.93,26.85
45:32.6,1684230333,13.25,367.18,86.93,26.85
45:32.7,1684230333,13.25,367.18,86.93,26.85
45:32.8,1684230333,13.25,367.18,86.93,26.85
45:33.0,1684230333,13.25,367.18,86.93,26.85
45:33.1,1684230333,13.25,367.18,86.93,26.85
45:33.2,1684230333,13.02,367.18,86.93,26.85
45:33.3,1684230333,13.02,367.3,86.93,26.85
45:33.4,1684230333,13.02,367.3,86.93,26.85
45:33.5,1684230334,13.02,367.3,86.93,26.85
45:33.6,1684230334,13.02,367.3,86.93,26.85
45:33.7,1684230334,13.02,367.3,86.93,26.85
45:33.8,1684230334,13.02,367.3,86.93,26.85
45:33.9,1684230334,13.3,367.3,86.93,26.85
45:34.1,1684230334,13.3,367.24,86.93,26.85
45:34.2,1684230334,13.3,367.24,86.93,26.85
45:34.3,1684230334,13.3,367.24,86.93,26.85
45:34.4,1684230334,13.3,367.24,86.93,26.85
45:34.5,1684230335,13.3,367.24,86.93,26.85
45:34.6,1684230335,13.3,367.24,86.93,26.85
45:34.8,1684230335,13.04,367.26,86.93,26.85
45:34.9,1684230335,13.04,367.26,86.93,26.85
45:35.0,1684230335,13.04,367.26,86.93,26.85
45:35.1,1684230335,13.04,367.26,86.93,26.85
45:35.2,1684230335,13.04,367.26,86.93,26.85
45:35.3,1684230335,13.04,367.26,86.93,26.85
45:35.4,1684230335,13.36,367.26,86.93,26.85
45:35.6,1684230336,13.36,367.3,86.93,26.85
45:35.6,1684230336,13.36,367.3,86.93,26.85
45:35.7,1684230336,13.36,367.3,86.93,26.85
45:35.9,1684230336,13.36,367.3,86.93,26.85
45:36.0,1684230336,13.36,367.3,86.93,26.85
45:36.1,1684230336,13.36,367.3,86.93,26.85
45:36.2,1684230336,13.38,367.3,86.93,26.85
45:36.3,1684230336,13.38,367.28,86.93,26.85
45:36.4,1684230336,13.38,367.28,86.93,26.85
45:36.5,1684230337,13.38,367.28,86.93,26.85
45:36.7,1684230337,13.38,367.28,86.93,26.85
45:36.8,1684230337,13.38,367.28,86.93,26.85
45:36.9,1684230337,12.94,367.28,86.93,26.85
45:37.0,1684230337,12.94,367.3,86.93,26.85
45:37.1,1684230337,12.94,367.3,86.93,26.85
45:37.2,1684230337,12.94,367.3,86.93,26.85
45:37.4,1684230337,12.94,367.3,86.93,26.85
45:37.5,1684230337,12.94,367.3,86.93,26.85
45:37.6,1684230338,12.94,367.3,86.93,26.85
45:37.7,1684230338,13.18,367.3,86.93,26.85
45:37.8,1684230338,13.18,367.2,86.93,26.85
45:37.9,1684230338,13.18,367.2,86.93,26.85
45:38.1,1684230338,13.18,367.2,86.93,26.85
45:38.2,1684230338,13.18,367.2,86.93,26.85
45:38.2,1684230338,13.18,367.2,86.94,26.85
45:38.3,1684230338,13.18,367.2,86.94,26.85
45:38.5,1684230338,12.92,367.2,86.94,26.85
45:38.6,1684230339,12.92,367.24,86.94,26.85
45:38.7,1684230339,12.92,367.24,86.94,26.85
45:38.8,1684230339,12.92,367.24,86.94,26.85
45:38.9,1684230339,12.92,367.24,86.94,26.85
45:39.0,1684230339,12.92,367.24,86.94,26.85
45:39.2,1684230339,12.86,367.24,86.94,26.85
45:39.3,1684230339,12.86,367.24,86.94,26.85
45:39.4,1684230339,12.86,367.24,86.94,26.85
45:39.5,1684230339,12.86,367.24,86.94,26.85
45:39.6,1684230340,12.86,367.24,86.94,26.85
45:39.7,1684230340,12.86,367.24,86.94,26.85
45:39.8,1684230340,12.86,367.24,86.94,26.85
45:39.9,1684230340,13.35,367.24,86.94,26.85
45:40.0,1684230340,13.35,367.24,86.94,26.85
45:40.1,1684230340,13.35,367.24,86.94,26.85
45:40.3,1684230340,13.35,367.24,86.94,26.85
45:40.4,1684230340,13.35,367.24,86.94,26.85
45:40.5,1684230341,13.35,367.24,86.94,26.85
45:40.6,1684230341,13.35,367.24,86.94,26.85
45:40.7,1684230341,12.87,367.24,86.94,26.85
45:40.8,1684230341,12.87,367.28,86.94,26.85
45:40.9,1684230341,12.87,367.28,86.94,26.85
45:41.0,1684230341,12.87,367.28,86.94,26.86
45:41.2,1684230341,12.87,367.28,86.94,26.86
45:41.3,1684230341,12.87,367.28,86.94,26.86
45:41.4,1684230341,12.87,367.28,86.94,26.86
45:41.5,1684230342,13.07,367.22,86.94,26.86
45:41.6,1684230342,13.07,367.22,86.94,26.86
45:41.7,1684230342,13.07,367.22,86.94,26.86
45:41.8,1684230342,13.07,367.22,86.94,26.86
45:41.9,1684230342,13.07,367.22,86.94,26.86
45:42.0,1684230342,13.07,367.22,86.94,26.86
45:42.2,1684230342,13.23,367.22,86.94,26.86
45:42.3,1684230342,13.23,367.14,86.94,26.86
45:42.3,1684230342,13.23,367.14,86.94,26.86
45:42.5,1684230343,13.23,367.14,86.94,26.86
45:42.6,1684230343,13.23,367.14,86.94,26.86
45:42.7,1684230343,13.23,367.14,86.94,26.86
45:42.8,1684230343,13.23,367.14,86.94,26.86
45:42.9,1684230343,12.89,367.14,86.94,26.86
45:43.0,1684230343,12.89,367.24,86.94,26.86
45:43.1,1684230343,12.89,367.24,86.94,26.86
45:43.3,1684230343,12.89,367.24,86.94,26.86
45:43.4,1684230343,12.89,367.24,86.94,26.86
45:43.5,1684230343,12.89,367.24,86.94,26.86
45:43.6,1684230344,12.89,367.24,86.94,26.86
45:43.7,1684230344,13.24,367.24,86.94,26.86
45:43.8,1684230344,13.24,367.22,86.94,26.86
45:43.9,1684230344,13.24,367.22,86.94,26.86
45:44.1,1684230344,13.24,367.22,86.94,26.86
45:44.2,1684230344,13.24,367.22,86.94,26.86
45:44.3,1684230344,13.24,367.22,86.95,26.86
45:44.4,1684230344,12.96,367.22,86.95,26.86
45:44.5,1684230345,12.96,367.22,86.95,26.86
45:44.6,1684230345,12.96,367.22,86.95,26.86
45:44.7,1684230345,12.96,367.22,86.95,26.86
45:44.8,1684230345,12.96,367.22,86.95,26.86
45:45.0,1684230345,12.96,367.22,86.95,26.86
45:45.1,1684230345,12.96,367.22,86.95,26.86
45:45.2,1684230345,13.05,367.22,86.95,26.86
45:45.3,1684230345,13.05,367.24,86.95,26.86
45:45.4,1684230345,13.05,367.24,86.95,26.86
45:45.5,1684230346,13.05,367.24,86.95,26.86
45:45.6,1684230346,13.05,367.24,86.95,26.86
45:45.7,1684230346,13.05,367.24,86.95,26.86
45:45.9,1684230346,13.05,367.24,86.95,26.86
45:46.0,1684230346,13.08,367.24,86.95,26.86
45:46.0,1684230346,13.08,367.3,86.95,26.86
45:46.2,1684230346,13.08,367.3,86.95,26.86
45:46.3,1684230346,13.08,367.3,86.95,26.86
45:46.4,1684230346,13.08,367.3,86.95,26.86
45:46.5,1684230347,13.08,367.3,86.95,26.86
45:46.7,1684230347,12.84,367.3,86.95,26.86
45:46.7,1684230347,12.84,367.22,86.95,26.86
45:46.9,1684230347,12.84,367.22,86.95,26.86
45:47.0,1684230347,12.84,367.22,86.95,26.86
45:47.1,1684230347,12.84,367.22,86.95,26.86
